,SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,down_payment,loan_amount,mortgage_payment,property_tax,insurance_payment,RegionName,rent_per_sqft,rent,vacancy,maintenance,capex,property_management,water,electricity,garbage,monthly_cashflow,coc_return
212,PAST SALE,,Multi-Family (2-4 Unit),1629 N 49th St,Milwaukee,WI,53208,100000,4.0,3.0,,2040.0,5400.0,1917.0,,49.0,,,,,http://www.redfin.com/WI/Milwaukee/1629-N-49th-St-53208/home/90366159,,,N,Y,43.0522784,-87.97493859999999,25000.0,75000.0,-376.0036983130299,-161.41666666666666,-37.49999999999999,53208.0,0.9621830440000001,1962.8534097600002,-196.28534097600004,-196.28534097600004,-196.28534097600004,-196.28534097600004,-100,0,-100,402.7916808763034,0.19334000682062563
226,PAST SALE,,Multi-Family (2-4 Unit),3242 S 10th St,Milwaukee,WI,53215,88000,4.0,2.0,,1996.0,4880.0,1925.0,,44.0,,,,,http://www.redfin.com/WI/Milwaukee/3242-S-10th-St-53215/home/90243265,,,N,Y,42.985502000000004,-87.9249197,22000.0,66000.0,-330.8832545154663,-142.04666666666665,-32.99999999999999,,0.9054983222965125,1807.3746513038388,-180.7374651303839,-180.7374651303839,-180.7374651303839,-180.7374651303839,-100,0,-100,378.4948696001702,0.20645174705463828
185,PAST SALE,October-24-2019,Multi-Family (2-4 Unit),4619 W Fond Du Lac Ave Unit 4619 A,Milwaukee,WI,53216,95000,4.0,2.0,Milwaukee,2128.0,4791.0,1952.0,64.0,45.0,,Sold,,,http://www.redfin.com/WI/Milwaukee/4619-W-Fond-Du-Lac-Ave-53216/unit-4619-A/home/167209462,METROMLS,1647482.0,N,Y,43.086131099999996,-87.9720114,23750.0,71250.0,-357.2035133973784,-153.34583333333333,-35.62499999999999,,0.9054983222965125,1926.9004298469786,-192.69004298469787,-192.69004298469787,-192.69004298469787,-192.69004298469787,-100,0,-100,409.9659111774756,0.20714067091072452
246,PAST SALE,,Multi-Family (2-4 Unit),4619 W Fond Du Lac Ave Unit A,Milwaukee,WI,53216,95000,4.0,2.0,,2128.0,4800.0,1952.0,,45.0,,,,,http://www.redfin.com/WI/Milwaukee/4619-W-Fond-Du-Lac-Ave-53216/unit-A/home/90211342,,,N,Y,43.086131099999996,-87.9720114,23750.0,71250.0,-357.2035133973784,-153.34583333333333,-35.62499999999999,,0.9054983222965125,1926.9004298469786,-192.69004298469787,-192.69004298469787,-192.69004298469787,-192.69004298469787,-100,0,-100,409.9659111774756,0.20714067091072452
75,PAST SALE,July-26-2019,Multi-Family (2-4 Unit),7208 W Hampton Ave,Milwaukee,WI,53218,82500,6.0,2.0,Milwaukee,2227.0,4791.0,1957.0,154.0,37.0,,Sold,,,http://www.redfin.com/WI/Milwaukee/7208-W-Hampton-Ave-53218/home/58078636,METROMLS,1642055.0,N,Y,43.1052017,-88.0023136,20625.0,61875.0,-310.20305110824967,-133.16875,-30.9375,53218.0,0.8027777779999999,1787.7861116059998,-178.7786111606,-178.7786111606,-178.7786111606,-178.7786111606,-100,0,-100,398.36236585535005,0.2317744674067491
143,PAST SALE,October-18-2019,Multi-Family (2-4 Unit),2533 N 49th St #2535,Milwaukee,WI,53210,86250,4.0,2.0,Milwaukee,2754.0,5227.0,1922.0,70.0,31.0,,Sold,,,http://www.redfin.com/WI/Milwaukee/2533-N-49th-St-53210/unit-2535/home/90362999,METROMLS,1660756.0,N,Y,43.0650657,-87.97533680000001,21562.5,64687.5,-324.30318979498827,-139.22187499999998,-32.34374999999999,53210.0,0.6805444359999999,1874.2193767439999,-187.4219376744,-187.4219376744,-187.4219376744,-187.4219376744,-100,0,-100,428.662811251412,0.2385601732181771
144,PAST SALE,October-29-2019,Multi-Family (2-4 Unit),2555 N 51st St,Milwaukee,WI,53210,75000,6.0,2.0,Milwaukee,2519.0,4791.0,1926.0,59.0,30.0,,Sold,,,http://www.redfin.com/WI/Milwaukee/2555-N-51st-St-53210/unit-2557/home/90362862,METROMLS,1650365.0,N,Y,43.0655346,-87.9778554,18750.0,56250.0,-282.00277373477246,-121.06249999999999,-28.125,53210.0,0.6805444359999999,1714.2914342839997,-171.42914342839998,-171.42914342839998,-171.42914342839998,-171.42914342839998,-100,0,-100,397.38458683562703,0.2543261355748013
7,PAST SALE,September-4-2019,Multi-Family (2-4 Unit),4954 N 49th St #4956,Milwaukee,WI,53218,78000,6.0,2.0,Milwaukee,2209.0,6098.0,1956.0,114.0,35.0,,Sold,,,http://www.redfin.com/WI/Milwaukee/4954-N-49th-St-53218/unit-4956/home/144194795,METROMLS,1650131.0,N,Y,43.1077685,-87.9736157,19500.0,58500.0,-293.2828846841633,-125.90499999999999,-29.25,53218.0,0.8027777779999999,1773.3361116019998,-177.3336111602,-177.3336111602,-177.3336111602,-177.3336111602,-100,0,-100,415.5637822770366,0.2557315583243302
141,PAST SALE,,Multi-Family (2-4 Unit),4211 W Bonny Pl,Milwaukee,WI,53216,85000,4.0,2.0,,2205.0,4590.0,1921.0,,39.0,,,,,http://www.redfin.com/WI/Milwaukee/4211-W-Bonny-Pl-53216/home/90356544,,,N,Y,43.07750789999999,-87.9659569,21250.0,63750.0,-319.6031435660754,-137.20416666666665,-31.874999999999996,,0.9054983222965125,1996.62380066381,-199.66238006638102,-199.66238006638102,-199.66238006638102,-199.66238006638102,-100,0,-100,509.2919701655437,0.28760017138760113
201,PAST SALE,,Multi-Family (2-4 Unit),1522 W Grant St,Milwaukee,WI,53215,75000,5.0,2.0,,2088.0,1419.0,1911.0,,36.0,,,,,http://www.redfin.com/WI/Milwaukee/1522-W-Grant-St-53215/home/58077836,,,N,Y,43.004835799999995,-87.9319674,18750.0,56250.0,-282.00277373477246,-121.06249999999999,-28.125,,0.9054983222965125,1890.680496955118,-189.06804969551183,-189.06804969551183,-189.06804969551183,-189.06804969551183,-100,0,-100,503.21802443829824,0.3220595356405109
340,PAST SALE,July-2-2019,Multi-Family (2-4 Unit),5151 N 51st Blvd Unit 5151A,Milwaukee,WI,53218,75000,4.0,2.0,Milwaukee,2430.0,6098.0,1910.0,178.0,31.0,,Sold,,,http://www.redfin.com/WI/Milwaukee/5151-N-51st-Blvd-53218/unit-5151A/home/160390994,METROMLS,1621246.0,N,Y,43.1112993,-87.9766317,18750.0,56250.0,-282.00277373477246,-121.06249999999999,-28.125,53218.0,0.8027777779999999,1950.7500005399997,-195.075000054,-195.075000054,-195.075000054,-195.075000054,-100,0,-100,539.2597265892275,0.3451262250171056
169,PAST SALE,,Multi-Family (2-4 Unit),5151 N 51st Blvd,Milwaukee,WI,53218,75000,4.0,2.5,,2430.0,6000.0,1910.0,,31.0,,,,,http://www.redfin.com/WI/Milwaukee/5151-N-51st-Blvd-53218/home/90202720,,,N,Y,43.1112993,-87.9766317,18750.0,56250.0,-282.00277373477246,-121.06249999999999,-28.125,53218.0,0.8027777779999999,1950.7500005399997,-195.075000054,-195.075000054,-195.075000054,-195.075000054,-100,0,-100,539.2597265892275,0.3451262250171056
