RegionName,City,State,Metro,CountyName,SizeRank,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11
10025,New York,NY,New York-Newark-Jersey City,New York County,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.996825397,4.875,4.822866345,4.867423858,4.986878726,4.839142091,4.819277108,4.846256684,4.941107185,4.983534193,4.888888889,4.919786096,4.92739245,4.903424056,4.9,4.850959369,4.877873563,4.871148726,4.932110282,4.936255205,4.926666667,4.975791434,4.920996301,4.919786096,4.667600373,4.814592322,4.828462516,4.733153195,4.729464286,4.725609756,4.75974026,4.891611687,4.919786096,4.915384615,4.851112769,4.87804878,4.854185918,4.857313944,4.795,4.757333787,4.721211798,4.739304813,4.732221247,4.714285714,4.687136135,4.759311754,4.768225642,4.758775411,4.722222222,4.771371769,4.704510109,4.735421798,4.812866862,4.785714286,4.8,4.780102278,4.820936639,4.870936902,4.864355817,4.94053065,4.891994917,4.857142857,4.919786096,5.03584565,4.972082985
60657,Chicago,IL,Chicago-Naperville-Elgin,Cook County,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.779310345,1.754462165,1.75,1.75,1.789473684,1.848168553,1.74675727,1.867708333,1.853932584,1.888888889,1.888888889,1.85,1.784210526,1.75,1.783216783,1.8,1.815454545,1.871297108,1.92282347,1.927083333,1.952564587,1.972349643,1.941666667,1.9,1.9,1.86875,1.86,1.809375,1.881818182,1.944444444,2,1.99375,1.998,2.011616257,2.008695652,1.95,1.921428571,1.889690971,1.928571429,1.984615385,1.99617864,2.065028029,2.066666667,2.068965517,2.083333333,2.069230769,2.083333333,2.046413502,1.991666667,1.9375,1.924066924,1.944444444,1.99,2.007147111,2.034432109,2.065,2.088089278,2.153846154,2.158333333,2.146153846,2.146153846,2.138756414,2.1225
10023,New York,NY,New York-Newark-Jersey City,New York County,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.226641998,5.256696429,5.312865529,5.313170665,5.280192543,5.268199234,5.223076923,5.268199234,5.2413273,5.348258706,5.355078448,5.355230957,5.346240851,5.464469647,5.462326275,5.396796971,5.315057283,5.372883244,5.445483684,5.353319058,5.373096555,5.396576257,5.340301486,5.319886426,5.21468188,4.888888889,5.226319383,5.17265971,5.160645161,5.175198847,4.974358974,5.216409909,5.263157895,5.25,5.340301486,5.337078652,5.292023218,5.324680832,5.234432234,5.201156069,5.28109029,5.274182073,5.204163331,5.230769231,5.223076923,5.140560198,5.233333333,5.338563171,5.362745098,5.371097903,5.462962963,5.388289676,5.461689587,5.390778721,5.297029703,5.328205128,5.244338498,5.25,5.3125,5.415419925,5.524861878,5.462962963,5.456852792,5.290052151,5.448735409,5.391600454
77494,Katy,TX,Houston-The Woodlands-Sugar Land,Harris County,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.109570042,1.177945148,1.194419135,1.195826645,1.225232371,1.224429803,1.239305713,1.251637516,1.218519439,1.240796436,1.259640103,1.261690647,1.270683453,1.269430052,1.263858093,1.231756757,1.231756757,1.231756757,1.231756757,1.231756757,1.262450593,1.263783436,1.285325725,1.289711191,1.311706629,1.293558606,1.260665375,1.260665375,1.298283262,1.303768417,1.308630394,1.262053626,1.335086119,1.346642468,1.311900129,1.348466258,1.433752675,1.311900129,1.317752101,1.310582822,1.324313471,1.325508887,1.463553662,1.357740721,1.380832282,1.382232862,1.390117035,1.430575035,1.382886776,1.321043165,1.300898204,1.329779679,1.376205234,1.307853403,1.307853403,1.362694301,1.337834744,1.353991597,1.353991597,1.351916376,1.412358134,1.409477521,1.439858831,1.444381781,1.416661145,1.408536585,1.408915634,1.399842271,1.396326813,1.408326661,1.41521197,1.392020815,1.399190829,1.416192066,1.392857143,1.388012618,1.392020815,1.389637306,1.388012618,1.381025465,1.386977887,1.392020815,1.422054936,1.44561774,1.392020815,1.411393368,1.361017897
60614,Chicago,IL,Chicago-Naperville-Elgin,Cook County,5,,,,,,,,1.738410596,1.713114754,1.751558239,1.812403994,1.738770515,1.758699634,1.767399267,1.773958333,1.725,1.833333333,1.870277778,1.899444444,1.886607143,1.907115604,1.965555556,1.92394596,2.025912014,1.958362784,1.96,2.025816123,2.093023256,2.00375,2.014327485,2.0625,2.1,2.18,2.135079787,2.146666667,2.151984127,2.163217213,1.89,2.083766234,2.149216012,2.154006243,2.1,2.117497887,2.172771318,2.153926199,2.125,2.171092213,2.094494048,2.061059063,2.034482759,2.035714286,2.035714286,2.066333333,2.082971014,2.027491409,2,1.98136646,1.989761905,1.975,2.019230769,2,1.860084746,2.030487805,2,2.05,2.041666667,2.016666667,2,2,2.153846154,2.158836689,2.080992509,2.285714286,2.111111111,2.10361093,2.107322424,2.14599359,2.185294118,2.121248943,2.103773585,2.103288662,2.063596869,2.080808081,2.090238095,2.1125,2.125,2.130434783,2.15,2.138675214,2.125,2.104818259,2.098393574,2.08,2.107142857,2.171641791,2.1875,2.208083832,2.263792305,2.272727273,2.26,2.26975052,2.269230769,2.25,2.181642682,2.155555556,2.154354354,2.211111111,2.272727273,2.333333333,2.352941176,2.294117647,2.30625,2.330691312,2.338061938,2.3998,2.392857143,2.357142857,2.362870813
77084,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.159480511,1.133333333,1.136983102,1.133333333,1.147859922,1.156354267,1.10899654,1.130929132,1.113867236,1.139732685,1.127439724,1.042382589,1.122094249,1.1,1.094669892,1.122833602,1.097768332,1.106918239,1.167623421,1.215083799,1.220559482,1.158866266,1.126867658,1.097273136,1.101321586,1.169692186,1.195270786,1.204042715,1.233072434,1.25796727,1.245709124,1.262569832,1.259387415,1.236990467,1.220061022,1.175833333,1.208611071,1.179193977,1.207920792,1.224028907,1.252616888,1.303611639,1.32122905,1.323187108,1.423320248
79936,El Paso,TX,El Paso,El Paso County,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.786011629,0.78449887,0.787401575,0.842952342,0.852272727,0.80323982,0.837563452,0.838932806,0.829596413,0.811552087,0.833333333,0.782688766,0.759734093,0.747000646,0.832266325,0.786958966,0.755555556,0.755555556,0.755555556,0.78680203,0.755555556,0.8,0.8,0.800327546,0.799373041,0.807106599,0.806451613,0.831024931,0.827713059,0.827402098,0.830721003,0.831152859,0.854700855,0.811496649,0.827713059,0.837404455,0.831949059,0.826446281,0.807106599,0.80952381,0.820716653,0.809822362,0.807106599,0.81879845,0.844478539,0.816104461,0.809610245,0.768442623,0.787387055,0.826446281,0.807106599,0.828012465,0.814176245,0.775,0.807106599,0.839338926,0.820218548,0.799373041,0.799373041,0.805147059,0.808209124,0.807926829,0.845,0.880952381,0.843023256,0.850745665,0.862600123,0.878954608,0.86565097,0.837117473,0.851900393,0.880829016,0.851900393,0.858835143,0.873362445,0.864361702,0.865284974,0.871184366,0.867158754,0.89828191,0.878378378,0.905231984,0.870681145,0.851782101,0.873465534,0.910198066,0.957337831
60640,Chicago,IL,Chicago-Naperville-Elgin,Cook County,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.60854363,1.581140351,1.567085954,1.611111111,1.570111916,1.539230769,1.541666667,1.585239085,1.5625,1.567085954,1.52173913,1.642857143,1.645207733,1.65,1.61875,1.657142857,1.654211957,1.65,1.614143921,1.588235294,1.59,1.607142857,1.691910727,1.697247706,1.711111111,1.75,1.678571429,1.735924933,1.725714286,1.666666667,1.615384615,1.6,1.705882353,1.684412955,1.7,1.722222222,1.770899471,1.780250348,1.724137931,1.722222222,1.715213358,1.68625,1.7,1.685,1.745555556,1.8,1.798611111,1.785196629,1.785714286,1.793499473,1.961060606,1.939393939,1.907113807,1.783783784,1.818181818,1.8125,1.83079955,1.85,1.9,1.85,1.861820354,1.872483221,1.888888889,1.904942966,1.888888889,1.873684211,1.9
78660,Pflugerville,TX,Austin-Round Rock,Travis County,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0112,1.027163421,1.06400507,1.027724665,0.98812016,1.013209742,0.987096774,1.066666667,1.108365019,1.092686459,1.092850301,1.076075138,1.075401989,1.0625,1.128205128,1.156330749,1.168042287,1.141527002,1.103941198,1.090696806,1.202751629,1.115560641,1.093345452,1.109902067,1.110363392,1.138909634,1.180651045,1.156884876,1.151241535,1.156884876,1.156884876,1.170240783,1.176115802,1.189542789,1.213318284,1.212903226,1.216034142,1.222332228,1.2272523,1.222183248,1.210144928,1.203125,1.249251497,1.26641651,1.153846154,1.216655695,1.326738022,1.261290323,1.305574482,1.264997277,1.290468986,1.30357886,1.32408431,1.315196998,1.290726817,1.407035176,1.458291457,1.411290323,1.406779661,1.406030151,1.331322581,1.364315353,1.257309942,1.257309942,1.314161023,1.305990783,1.312291235,1.321428571,1.327379083,1.327287716,1.323178808,1.332254635,1.315743891,1.315521479,1.290482077,1.278610202,1.291964286,1.319548872,1.314608219,1.339131031,1.344273743,1.320284698,1.36784141,1.448659254,1.437893823
94109,San Francisco,CA,San Francisco-Oakland-Hayward,San Francisco County,10,,,,,,,,,,,,,,,,,,,,3.025139763,3.125,3.25,3.037006672,3.033472803,3.051025776,3.036301619,3.283869573,3.551829268,3.29153605,3.475177305,3.600464576,3.430107527,3.666666667,3.58089375,3.702326593,3.992857143,3.757861635,4.06626506,3.975903614,3.988636364,4.000829187,4.253333333,4.488884493,4.444444444,4.188022461,4.361510791,4.363636364,4.272155003,4.226618705,4.223698963,4.285,4.324801412,4.443880142,4.401291712,4.318181818,4.410377358,4.318181818,4.386536599,4.381818182,4.444444444,4.587628866,4.5854811,4.693918192,4.82024068,4.768024321,4.602247807,4.754358162,4.848800257,4.728318671,4.541366906,4.55704698,4.753829322,4.675303084,4.646596859,4.677251525,4.615384615,4.615384615,4.626801092,4.579166667,4.541366906,4.510526316,4.652610442,4.559329177,4.875141884,4.74137931,4.699,4.625,4.545683453,4.492939666,4.507761054,4.541366906,4.491666667,4.593841642,4.462005545,4.545454545,4.568383065,4.526666667,4.615384615,4.75,4.706599713,4.800362976,4.938186813,4.934680038,4.86935867,4.844354839,4.926666667,4.805914972,4.850190292,4.977375566,5.08526393,5.081818182,5.193333333,5.171042164,5.2375,5.325829384,5.434782609,5.409145608,5.239962121
10016,New York,NY,New York-Newark-Jersey City,New York County,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.175345377,5.149812734,5.097554348,5.090909091,5.102040816,5.152420185,5.12295082,5.190526316,5.196153846,5.2475,5.220492983,5.209683907,5.209683907,5.251416739,5.198784195,5.137160485,5.12195122,5.114137406,5.141050584,5.161090458,5.143278236,5.109123107,5.151967668,5.119116977,5.089833244,5.140758874,5.131959707,5.068441065,5.007790888,4.961625471,5.12632804,5.199306759,5.276879163,5.212386776,5.273584906,5.26446281,5.269108916,5.241846863,5.160282565,5.135387488,5.077546714,5.110619469,5.152838428,5.138860104,5.123595506,5.173333333,5.25147929,5.264352866,5.291828794,5.280015579,5.267117117,5.291428571,5.276879163,5.240330547,5.227401392,5.3,5.313044425,5.399684473,5.426356589,5.447079061,5.444559585,5.392470817,5.373515831,5.335919135,5.284547825
37013,Nashville,TN,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.036830839,0.98471223,0.904761905,0.91867983,0.91867983,0.899470899,0.934165232,0.939759036,0.928510587,0.904325033,0.988650694,0.958022233,0.990510083,0.997477932,0.993257261,1.028399312,1.035313645,1.008651789,1.067328918,1.061047248,1.150568182,1.159527326,1.127010089,1.118299445,1.099456099,1.097560976,1.109134045,1.082580645,1.11028032,1.11875,1.142424242,1.130681818,1.142424242,1.105769231,1.104700855,1.109722222,1.116147309,1.1176761,1.132051365,1.152522936,1.146945822,1.144444444,1.11875,1.145833333,1.141483516,1.128316202,1.147058824,1.147058824,1.133786848,1.138290758,1.160798611,1.171439961,1.147058824,1.126126126,1.135929464,1.156911582,1.174917787,1.167868177,1.167868177,1.164
60647,Chicago,IL,Chicago-Naperville-Elgin,Cook County,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4375,1.434375,1.4125,1.380952381,1.392857143,1.467647059,1.489732143,1.333333333,1.5,1.573860566,1.605555556,1.555555556,1.534749553,1.5,1.45,1.4375,1.454545455,1.538690476,1.56547619,1.615826613,1.697826087,1.65,1.7,1.654166667,1.705882353,1.604347826,1.5,1.543460265,1.541666667,1.5975,1.6625,1.65,1.666666667,1.683014354,1.695652174,1.692307692,1.695,1.659090909,1.65,1.625,1.6,1.664583333,1.696153846,1.716666667,1.74375,1.745833333,1.8,1.8,1.772727273,1.725,1.75,1.801801802,1.895,1.895,1.95,1.928571429,1.9,1.922714932,1.894736842,1.861111111,1.846153846,1.809090909,1.772222222,1.714285714
11201,New York,NY,New York-Newark-Jersey City,Kings County,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.574468085,4.556443205,4.661616162,4.672131148,4.74877451,4.75,4.704884508,4.730455155,4.724694105,4.62962963,4.661566991,4.622871046,4.635761589,4.570619793,4.611111111,4.621771574,4.715116279,4.822561568,4.853165863,4.833333333,5.014684288,4.91392888,4.844101124,4.793350626,4.803646564,4.844606947,4.953020134,5.042432815,4.975232198,5.084985836,5.105762217,5.157018182,5.183312263,5.116531165,5.065359477,4.963898917
11235,New York,NY,New York-Newark-Jersey City,Kings County,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.132067943,2.233333333,2.230769231,2.391304348,2.383504399,2.454545455,2.466666667,2.4,2.363636364,2.35,2.357142857,2.288732394,2.240162933,2.256516464,2.351470588,2.307692308,2.339361702,2.333333333,2.3,2.288732394,2.283783784,2.319284191,2.3,2.3,2.307692308,2.307692308,2.307692308,2.310526316,2.36962963,2.36962963,2.302538071,2.306153846,2.292292366,2.289596655
11375,New York,NY,New York-Newark-Jersey City,Queens County,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.270035379,2.2,2.216374269,2.235434007,2.2,2.206896552,2.222222222,2.243589744,2.25,2.220394737,2.25,2.307692308,2.303846154,2.25,2.282608696,2.315789474,2.317139655,2.3125,2.333333333,2.333333333,2.319587629,2.35142538,2.366193182,2.333333333,2.35,2.333333333,2.290540541,2.355072464,2.337585034,2.388888889,2.333333333,2.342927632,2.388888889,2.363636364,2.35,2.428571429,2.4,2.40625,2.428571429,2.388888889,2.357142857,2.410677083,2.421428571,2.458333333,2.4,2.433333333,2.428571429,2.469256259,2.475928473,2.464285714,2.46547619,2.5,2.456724782,2.398595818,2.251453488,2.333333333,2.421428571,2.330108622,2.343478261,2.333333333,2.310344828,2.333333333,2.333333333,2.268084653,2.272222222,2.333333333,2.361942405,2.330555556,2.361363636,2.35,2.333333333,2.424242424,2.357142857,2.432012195,2.453632479
90250,Hawthorne,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.341850064,1.444444444,1.410714286,1.421875,1.421651786,1.495833333,1.455337079,1.548821549,1.594454545,1.571428571,1.583333333,1.521043771,1.5,1.647727273,1.594285714,1.545454545,1.630681818,1.641143068,1.532051282,1.684615385,1.530769231,1.671568627,1.684615385,1.661221591,1.764705882,1.708333333,1.688461538,1.622222222,1.793016432,1.666666667,1.845070423,1.775534442,1.825,1.838461538,1.838119658,1.923076923,1.795833333,1.942307692,1.923076923,1.982692308,2,2.103418054,2.125,2.01171875,1.894736842,1.989247312,2.04142417,2.071465089,2.059596845,2.134096307,2.158333333,2.189010989,2.23880597,2.25,2.146153846,2.0703125,2.134615385,2.050272665,2.066666667,2.146153846,2.086363636,2.097695128,2.11875,2.111111111,2.12672522,2.125,2.166666667,2.080783898,2.111111111,2.12936261,2.111111111,2.147603486
78130,New Braunfels,TX,San Antonio-New Braunfels,Comal County,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.116962046,1.114217252,1.114217252,1.128640777,1.114217252,1.09223301,1.10653574,1.153630973,1.193080357,1.210025929,1.177618738,1.128780488,1.180487805,1.201372998,1.191910499,1.181818182,1.19123506,1.248153619,1.189772807,1.201372998,1.201372998,1.161830357,1.181919643,1.133297086,1.095597327,1.128780488,1.111903065,1.126262626,1.15154185,1.200706714,1.191376702,1.154762628,1.120481928,1.112459547,1.224776501,1.230988593,1.197270471,1.191588785,1.275482094,1.29097465,1.290320006,1.275820809,1.272425249,1.267896916,1.277915633,1.338445808,1.365030675,1.365030675,1.365030675,1.36167147,1.365030675,1.37075718,1.365030675,1.343490305,1.343490305,1.346153846,1.346153846,1.307638212,1.301939058,1.336691856
37211,Nashville,TN,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,19,,,,,,,,,,,,,,,,,,0.883575884,0.961538462,0.853049029,0.90890873,0.982436883,1.033460971,1.026685852,1.01635514,1.061474307,1.1,1.100595238,1.083568075,1.060093897,1.057080132,1.028970705,0.972222222,1.029871296,0.980703746,0.963125223,0.967542416,1.024013722,1.044654856,1.042645388,1.027110767,1.057142857,0.991608392,0.989257813,1,0.973028921,1.020289855,0.97791411,0.955501559,0.955501559,0.968158348,1.040996785,1.024403737,0.921428571,0.819010417,0.907441016,0.934577922,0.905671031,0.886644125,0.914285714,0.907142857,0.933441558,0.933441558,0.934496247,1.023755656,0.932107632,0.97791411,1.089504314,1.095118899,1.088235294,1.107954545,1.121452894,1.147847464,1.152186739,1.108299595,1.14467406,1.143292683,1.129013941,1.147058824,1.094470046,1.10879286,1.049963794,1.175373134,1.189873418,1.182497723,1.136363636,1.177176876,1.208438819,1.208438819,1.208438819,1.19342723,1.229190586,1.248868419,1.240355365,1.186956522,1.182746879,1.203116525,1.230458221,1.22963589,1.241541678,1.283040936,1.263396912,1.214119472,1.163763066,1.275,1.335384615,1.338251986,1.301948052,1.263337117,1.289636847,1.288590604,1.298188804,1.309851278,1.321472393,1.271428571,1.303141984,1.303797468,1.285
10029,New York,NY,New York-Newark-Jersey City,New York County,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.182926829,5.18961584,5.294117647,5.288007554,5.490196078,5.525587828,5.525587828,5.525587828,5.525587828,5.288937493,5.169867061,5.069745039,5.043478261,4.917738608,4.81,4.846153846,4.966819286,4.911247653,4.753968254,5.096011817,5.154639175,5.154639175,5.154639175,5.125325496,5.081047382,5.025996534,4.984413965,4.852941176,4.83519025,5.025996534,5.025996534,5.025996534,5.154639175,5.169867061,5.276472026,5.169867061,5.025996534,5.025996534,5.025996534,5.125325496,5.093254777,5.154639175,5.169867061,5.169867061
77573,League City,TX,Houston-The Woodlands-Sugar Land,Galveston County,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.57622739,1.475982533,1.435994398,1.367007961,1.297157771,1.319767442,1.275249723,1.350345736,1.359354016,1.375836978,1.35984659,1.316563467,1.280959752,1.237826062,1.269956459,1.285892774,1.287364924,1.26546003,1.264079797,1.287610619,1.295909487,1.266767144,1.26546003,1.293537401,1.252941176
60618,Chicago,IL,Chicago-Naperville-Elgin,Cook County,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25,1.285714286,1.269230769,1.272727273,1.294117647,1.294117647,1.257532468,1.266666667,1.166666667,1.238541667,1.270524476,1.35,1.341666667,1.330967169,1.3,1.295833333,1.3,1.3,1.3,1.3,1.321428571,1.326666667,1.421052632,1.409090909,1.404255319,1.36,1.333333333,1.309403153,1.301086957,1.280357143,1.340909091,1.36875,1.25,1.4,1.384807692,1.388833992,1.416666667,1.409090909,1.353571429,1.399,1.385,1.4,1.402083333,1.40625,1.411764706,1.4125,1.416666667,1.452272727,1.452272727,1.482857143,1.436911765,1.434285714,1.416666667,1.405405405,1.458333333,1.5,1.5,1.5,1.5,1.45,1.458333333,1.444444444,1.426315789,1.4,1.3975,1.4,1.469669118,1.5,1.5,1.533333333,1.55,1.545454545,1.52637218,1.5,1.463809524,1.454545455,1.444444444,1.5,1.5,1.5,1.527205882,1.5625,1.573684211,1.59375,1.592329545,1.56,1.55,1.540909091,1.5
77584,Pearland,TX,Houston-The Woodlands-Sugar Land,Brazoria County,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.268727705,1.268727705,1.268727705,1.268727705,1.273388243,1.281450319,1.248419151,1.166666667,1.238827516,1.236,1.241776316,1.178416014,1.167833333,1.178510333,1.170583116,1.225835592,1.220865108,1.234418605,1.163202488,1.218604651,1.169642857,1.2623519,1.265283907,1.182415776,1.144032922,1.214412948,1.253154574,1.263829457,1.256615367,1.269276394,1.269276394,1.261026708,1.276821192,1.268656716,1.268846611,1.293434571,1.276478791,1.263529412,1.288338415,1.333035714,1.29985444,1.296082949,1.324884793,1.308641975,1.272382469,1.271684822,1.286632815,1.269353128,1.268140981,1.272856041,1.312078184,1.336220472,1.334349734,1.331707317,1.353965184,1.349078341,1.352596315,1.352596315,1.378126916,1.333878887
10011,New York,NY,New York-Newark-Jersey City,New York County,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.185421046,5.833333333,5.913406214,5.85,5.887367157,5.93359375,5.998084291,6,6,5.988486842,5.918860759,5.943549527,5.996168582,5.85,5.99568621,6,5.9875,5.913406214,6.187875636,6.086959739,5.884615385,5.878546713,6.097560976,6.060606061,6.054496579,6.222925457,6.109725686,6.130968954,6.3,6.240745728,6.228373702,6.32156492,6.389444444,6.368821293,6.322330097,6.209677419,6.18922845,6
20002,Washington,DC,Washington-Arlington-Alexandria,District of Columbia,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.933333333,2.853795689,2.913333333,2.916510612,2.926108935,3.013910355,2.890125174,2.772413793,2.839737582,2.648834441,2.715231788,2.532051282,2.699264706,2.689118199,2.483443709,2.322134842,2.602739726,2.765251989,2.761961722,2.738557259,2.594259198,2.713004484,2.664557958,2.636535879,2.671691792,2.62495196,2.630856903,2.669620253,2.736947343,2.707652623,2.759705622,2.747716895,2.710576923,2.707006133,2.766343826,2.854595336,2.884948097,2.849695978,2.855384615,2.960497281,2.864657414,2.96912114,2.920321637,2.841042457,2.76473269,2.815131579,2.779232928,2.784090909,2.825571188,3.035548018,3.011661808,2.981651376,3,3.193033175,3.185185185,3.183532531,3.125,3.118835303,3.063865546,3.058371736,3.009735744,3.003282276,3.019145803,3.116621984,3.177474403,3.266219239,3.320754717,3.301716998,3.352878465,3.292067308,3.219343373,3.212742981,3.180740741,3.315047022,3.310961969,3.297101449,3.333333333,3.320771264,3.379603399,3.361829026,3.387096774,3.395017794,3.526645768,3.492163009
28269,Charlotte,NC,Charlotte-Concord-Gastonia,Mecklenburg County,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.056807052,1.020355708,1.015017668,1.035645472,0.976640436,1.014877255,1.058766859,1.026337728,1.06027814,1.217580505,1.226376615,1.234280792,1.232510995,1.226964445,1.151921358,1.149835337,1.165361184,1.146437995,1.134946073,1.162708495,1.168592794,1.142487047,1.12412723,1.12412723,1.107087511,1.090028085,1.105778648,1.111266294,1.0725,1.084099997,1.077538751,1.111111111,1.130690162,1.115740983,1.12034384,1.133715377,1.165054143,1.17414342,1.179909165,1.155974843
78613,Cedar Park,TX,Austin-Round Rock,Williamson County,27,,,,,,,,,,,,,,,,,,,,,0.921538462,0.911815068,0.902061856,0.958659218,0.972221059,1.010336757,0.998075221,1.024750598,1.001863933,0.974874372,0.979643766,0.975273882,0.962040332,0.973902728,0.943298969,0.985906292,0.982301559,1.000424088,1.022009569,1.045081967,1.019313305,1.1,1.054083885,1.042323651,1.045845272,1.053008596,1.044994944,1.066695511,1.088405797,1.091866029,1.115384615,1.126269036,1.085354025,1.132290185,1.157937249,1.106135121,1.106304079,1.052237904,1.052237904,1.055214724,1.065955383,1.105882353,1.11502587,1.137606838,1.170953145,1.154666667,1.175712517,1.153161175,1.179875334,1.184563587,1.204778157,1.267365707,1.257564576,1.235662555,1.236206933,1.311308767,1.276517388,1.333704116,1.300718133,1.23890785,1.227531286,1.119485315,1.253333333,1.3367519,1.256515775,1.278893006,1.261425951,1.262882237,1.294132631,1.291707317,1.266002845,1.368899917,1.366451613,1.296133126,1.276813075,1.27822244,1.284810127,1.271818182,1.291707317,1.30124483,1.336305732,1.351934382,1.319605025,1.425495263,1.425495263,1.391510393,1.352169526,1.357264957,1.371014493,1.48556231,1.442294282,1.435174516,1.423490488,1.453108646,1.454182183,1.486153846,1.498929336,1.506401138
77433,Cypress,TX,Houston-The Woodlands-Sugar Land,Harris County,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.237573715,1.246387579,1.293168365,1.26918239,1.229050279,1.229050279,1.243444027,1.26125,1.254490851,1.243690165,1.231892118,1.243171383,1.263273063,1.228654124,1.229162227,1.228654124,1.170063153,1.227777778,1.254800591,1.202539299,1.215657312,1.236339641,1.217557252,1.210101901,1.208178439,1.224019,1.228654124,1.250972763,1.228215951,1.184897152,1.182097826,1.191108162,1.188608184,1.197026022,1.170801527,1.20014771,1.21285737,1.188554659,1.250972763,1.26240458,1.270823308,1.283904197,1.291634043,1.313740379,1.319049875,1.282696994,1.201715106,1.201208178,1.196454948,1.221374046,1.25,1.288910506,1.225997046,1.227272727,1.211225997,1.218611521,1.225680934,1.16889313,1.187640449,1.303853443,1.347768216,1.32647585,1.341233766,1.338992333,1.388077148,1.357232704
