SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Multi-Family (2-4 Unit),3700 N 23rd St Unit 3700A,Milwaukee,WI,53206,5000,4,2,Milwaukee,1887,3049,1924,81,3,,Active,,,http://www.redfin.com/WI/Milwaukee/3700-N-23rd-St-53206/unit-3700A/home/169643001,METROMLS,1666525,N,Y,43.0847414,-87.9407526
MLS Listing,,Multi-Family (2-4 Unit),3165 N 28th St #3167,Milwaukee,WI,53216,5000,5,2,Milwaukee,2560,4356,1915,82,2,,Active,,,http://www.redfin.com/WI/Milwaukee/3165-N-28th-St-53216/unit-3167/home/58075967,METROMLS,1666497,N,Y,43.0766683,-87.9488586
MLS Listing,,Multi-Family (2-4 Unit),2908 W Mc Kinley Blvd,Milwaukee,WI,53208,52050,5,4,Milwaukee,3093,6534,1901,83,17,,Active,,,http://www.redfin.com/WI/Milwaukee/2908-W-McKinley-Blvd-53208/home/90365820,METROMLS,1666407,N,Y,43.0475957,-87.9503668
MLS Listing,,Multi-Family (2-4 Unit),1241 N 34th St #1243,Milwaukee,WI,53208,65000,4,2,Milwaukee,2120,3920,1906,83,31,,Active,,,http://www.redfin.com/WI/Milwaukee/1241-N-34th-St-53208/unit-1243/home/146369392,METROMLS,1666378,N,Y,43.046826,-87.956811
MLS Listing,,Multi-Family (2-4 Unit),2630 N 18th St Unit 2630A,Milwaukee,WI,53206,13999,4,2,Milwaukee,1838,4356,1905,91,8,,Active,,,http://www.redfin.com/WI/Milwaukee/2630-N-18th-St-53206/unit-2630A/home/169946305,METROMLS,1665298,N,Y,43.0666284,-87.9348053
MLS Listing,,Multi-Family (2-4 Unit),531 N 34th St #533,Milwaukee,WI,53208,69900,6,2,Milwaukee,3188,4791,1906,97,22,,Active,,,http://www.redfin.com/WI/Milwaukee/531-N-34th-St-53208/unit-533/home/169468470,METROMLS,1664600,N,Y,43.0369202,-87.9567407
MLS Listing,,Multi-Family (2-4 Unit),3317 N Holton St #3319,Milwaukee,WI,53212,144900,4,2,Milwaukee,2346,4356,1909,108,62,,Active,,,http://www.redfin.com/WI/Milwaukee/3317-N-Holton-St-53212/unit-3319/home/169290521,METROMLS,1662503,N,Y,43.078863,-87.905465
MLS Listing,,Multi-Family (2-4 Unit),3227 N Booth St #3229,Milwaukee,WI,53212,165000,4,2,Milwaukee,1988,4356,1905,109,83,,Active,,,http://www.redfin.com/WI/Milwaukee/3227-N-Booth-St-53212/unit-3229/home/169290388,METROMLS,1662669,N,Y,43.0772303,-87.9042008
MLS Listing,,Multi-Family (2-4 Unit),2439 N Oakland Ave Unit A,Milwaukee,WI,53211,269000,4,2,Milwaukee,2209,3920,1890,111,122,,Active,,,http://www.redfin.com/WI/Milwaukee/2439-N-Oakland-Ave-53211/unit-A/home/169285413,METROMLS,1662466,N,Y,43.0622992,-87.8883312
MLS Listing,,Multi-Family (2-4 Unit),1026 S 33rd St,Milwaukee,WI,53215,195000,,,Milwaukee,,7405,1975,112,,,Active,,,http://www.redfin.com/WI/Milwaukee/1026-S-33rd-St-53215/home/58066009,METROMLS,1662151,N,Y,43.0203094,-87.9548267
MLS Listing,,Multi-Family (2-4 Unit),1534 N Marshall St,Milwaukee,WI,53202,245000,4,2,Milwaukee,2642,3920,1886,113,93,,Active,,,http://www.redfin.com/WI/Milwaukee/1534-N-Marshall-St-53202/home/90227041,METROMLS,1661951,N,Y,43.0501284,-87.900627
MLS Listing,,Multi-Family (2-4 Unit),3447 N 8th St #3449,Milwaukee,WI,53206,47000,6,2,Milwaukee,2630,6969,1906,119,18,,Active,,,http://www.redfin.com/WI/Milwaukee/3447-N-8th-St-53206/unit-3449/home/169593728,METROMLS,1661001,N,Y,43.081148,-87.9215
MLS Listing,,Multi-Family (2-4 Unit),1901 N 32nd St #1903,Milwaukee,WI,53208,2500,4,2,Milwaukee,2004,2613,1917,125,1,,Active,,,http://www.redfin.com/WI/Milwaukee/1901-N-32nd-St-53208/unit-1903/home/58064708,METROMLS,1660181,N,Y,43.0552449,-87.9542787
MLS Listing,,Multi-Family (2-4 Unit),2423 S 17th St Unit 2423A,Milwaukee,WI,53215,99900,4,2,Milwaukee,1967,3049,1905,128,51,,Active,,,http://www.redfin.com/WI/Milwaukee/2423-S-17th-St-53215/unit-2423-A/home/169087806,METROMLS,1659454,N,Y,43.0007177,-87.9348129
MLS Listing,,Multi-Family (2-4 Unit),2975 N 50th St #2977,Milwaukee,WI,53210,120000,4,2,Milwaukee,2400,5227,1924,129,50,,Active,,,http://www.redfin.com/WI/Milwaukee/2975-N-50th-St-53210/unit-2977/home/169074259,METROMLS,1659312,N,Y,43.07331,-87.976451
MLS Listing,,Multi-Family (2-4 Unit),1431 N 48th St #1433,Milwaukee,WI,53208,174900,4,2,Milwaukee,2243,4356,1924,132,78,,Active,,,http://www.redfin.com/WI/Milwaukee/1431-N-48th-St-53208/unit-1433/home/113496474,METROMLS,1659021,N,Y,43.0495779,-87.973936
MLS Listing,,Multi-Family (2-4 Unit),3602 N 5th St,Milwaukee,WI,53212,55000,4,2,Milwaukee,1956,3920,1924,133,28,,Active,,,http://www.redfin.com/WI/Milwaukee/3602-N-5th-St-53212/home/90354751,METROMLS,1658811,N,Y,43.083172,-87.915775
MLS Listing,,Multi-Family (2-4 Unit),1418 N 30th St Unit 1418A,Milwaukee,WI,53208,30000,6,2,Milwaukee,2825,3920,1950,133,11,,Active,,,http://www.redfin.com/WI/Milwaukee/1418-N-30th-St-53208/unit-1418A/home/146370566,METROMLS,1658809,N,Y,43.0491812,-87.9510368
MLS Listing,,Multi-Family (2-4 Unit),3043 N 2nd St #3045,Milwaukee,WI,53212,144900,6,2,Milwaukee,2588,19602,1874,134,56,,Active,,,http://www.redfin.com/WI/Milwaukee/3043-N-2nd-St-53212/unit-3045/home/168985287,METROMLS,1658565,N,Y,43.0739298,-87.9128516
MLS Listing,,Multi-Family (2-4 Unit),2670 N 2nd St #2672,Milwaukee,WI,53212,135000,6,3,Milwaukee,3514,6534,1903,142,38,,Active,,,http://www.redfin.com/WI/Milwaukee/2670-N-2nd-St-53212/unit-2672/home/168867569,METROMLS,1657032,N,Y,43.067268,-87.912143
MLS Listing,,Multi-Family (2-4 Unit),3225 N 39th St #3227,Milwaukee,WI,53216,54900,4,2,Milwaukee,2061,3484,1927,147,27,,Active,,,http://www.redfin.com/WI/Milwaukee/3225-N-39th-St-53216/unit-3227/home/146370015,METROMLS,1656292,N,Y,43.0776309,-87.962378
MLS Listing,,Multi-Family (2-4 Unit),5807 W Hampton Ave Unit 5807A,Milwaukee,WI,53218,69900,4,2,Milwaukee,1816,4791,1940,148,38,,Active,,,http://www.redfin.com/WI/Milwaukee/5807-W-Hampton-Ave-53218/unit-5807A/home/144480434,METROMLS,1656274,N,Y,43.104388,-87.985605
MLS Listing,,Multi-Family (2-4 Unit),1909 W Clarke St,Milwaukee,WI,53206,62500,4,2,Ferguson's Subd,2950,3484,1903,175,21,,Active,,,http://www.redfin.com/WI/Milwaukee/1909-W-Clarke-St-53206/home/168142566,METROMLS,1651505,N,Y,43.0657781,-87.9366897
MLS Listing,,Multi-Family (2-4 Unit),2433 N Cramer St #2435,Milwaukee,WI,53211,238900,6,2,Milwaukee,2148,3484,1904,210,111,,Active,,,http://www.redfin.com/WI/Milwaukee/2433-N-Cramer-St-53211/unit-2435/home/146371961,METROMLS,1645430,N,Y,43.062137,-87.887185
MLS Listing,,Multi-Family (2-4 Unit),2531 N Murray Ave,Milwaukee,WI,53211,276500,,,Milwaukee,2510,3049,1901,210,110,,Active,,,http://www.redfin.com/WI/Milwaukee/2531-N-Murray-Ave-53211/home/58072743,METROMLS,1645424,N,Y,43.0644964,-87.885843
MLS Listing,,Multi-Family (2-4 Unit),2112 E Webster Pl,Milwaukee,WI,53211,237500,5,2,Milwaukee,2403,2613,1903,219,99,,Active,,,http://www.redfin.com/WI/Milwaukee/2112-E-Webster-Pl-53211/home/58053911,METROMLS,1643483,N,Y,43.0650932,-87.8837502
MLS Listing,,Multi-Family (2-4 Unit),2913 N 21st St #2915,Milwaukee,WI,53206,38800,4,2,Milwaukee,2070,5227,1890,219,19,,Active,,,http://www.redfin.com/WI/Milwaukee/2913-N-21st-St-53206/unit-2915/home/146372732,METROMLS,1643413,N,Y,43.0718778,-87.9388228
MLS Listing,,Multi-Family (2-4 Unit),3021 N 21st St #3023,Milwaukee,WI,53206,18900,4,2,Milwaukee,2112,3920,1908,219,9,,Active,,,http://www.redfin.com/WI/Milwaukee/3021-N-21st-St-53206/unit-3023/home/143311850,METROMLS,1643411,N,Y,43.073814,-87.938991
MLS Listing,,Multi-Family (2-4 Unit),8717 W Hampton Ave,Milwaukee,WI,53225,135000,5,2,Milwaukee,2139,6534,1964,220,63,,Active,,,http://www.redfin.com/WI/Milwaukee/8717-W-Hampton-Ave-53225/home/58052850,METROMLS,1643156,N,Y,43.1047335,-88.0214901
MLS Listing,,Multi-Family (2-4 Unit),2008 N 49th St #2010,Milwaukee,WI,53208,270000,6,2,Milwaukee,2584,4791,1912,230,104,,Active,,,http://www.redfin.com/WI/Milwaukee/2008-N-49th-St-53208/unit-2010/home/58072562,METROMLS,1641329,N,Y,43.0561782,-87.9743679
MLS Listing,,Multi-Family (2-4 Unit),2203 S 5th Pl,Milwaukee,WI,53207,105900,,,Milwaukee,2608,3049,1903,232,41,,Active,,,http://www.redfin.com/WI/Milwaukee/2203-S-5th-Pl-53207/home/58054955,METROMLS,1640975,N,Y,43.0045451,-87.9179857
MLS Listing,,Multi-Family (2-4 Unit),2870 N 29th St #2872,Milwaukee,WI,53210,2550,6,2,Milwaukee,2536,3484,1914,258,1,,Active,,,http://www.redfin.com/WI/Milwaukee/2870-N-29th-St-53210/unit-2872/home/58069689,METROMLS,1636385,N,Y,43.0712676,-87.9494792
MLS Listing,,Multi-Family (2-4 Unit),2336 W Finn Pl #2338,Milwaukee,WI,53206,28900,4,2,Milwaukee,1929,5227,1924,260,15,,Active,,,http://www.redfin.com/WI/Milwaukee/2336-W-Finn-Pl-53206/unit-2338/home/165575972,METROMLS,1635832,N,Y,43.083853,-87.942159
MLS Listing,,Multi-Family (2-4 Unit),1756 N Arlington Pl,Milwaukee,WI,53202,274900,,,Milwaukee,1924,5662,1908,267,143,,Active,,,http://www.redfin.com/WI/Milwaukee/1756-N-Arlington-Pl-53202/home/58065367,METROMLS,1634481,N,Y,43.0542192,-87.8947146
MLS Listing,,Multi-Family (2-4 Unit),2379 S 17th St Unit B,Milwaukee,WI,53215,111000,8,2,Milwaukee,5080,4356,1900,300,22,,Active,,,http://www.redfin.com/WI/Milwaukee/2379-S-17th-St-53215/unit-B/home/160887641,METROMLS,1628788,N,Y,43.001287,-87.934852
MLS Listing,,Multi-Family (2-4 Unit),4727 W Lloyd St #4729,Milwaukee,WI,53208,178900,4,2,Milwaukee,2510,3484,1915,315,71,,Active,,,http://www.redfin.com/WI/Milwaukee/4727-W-Lloyd-St-53208/unit-4729/home/148588288,METROMLS,1626359,N,Y,43.0569394,-87.9733425
