SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,,Multi-Family (2-4 Unit),4259 S 1st St,Milwaukee,WI,53207,180000,3,2,,1656,7200,1931,,109,,,,,http://www.redfin.com/WI/Milwaukee/4259-S-1st-St-53207/home/90248805,,,N,Y,42.9670256,-87.9111273
PAST SALE,September-13-2019,Multi-Family (2-4 Unit),1940 S 57th St #1942,Milwaukee,WI,53219,130000,4,2,Milwaukee,735,5227,1918,133,177,,Sold,,,http://www.redfin.com/WI/West-Allis/1940-S-57th-St-53219/unit-1942/home/58069455,METROMLS,1649029,N,Y,43.0092455,-87.9836044
PAST SALE,January-15-2020,Multi-Family (2-4 Unit),2449 S 68th St,West Allis,WI,53219,155000,3,2,West Allis,1512,5227,1924,9,103,,Sold,,,http://www.redfin.com/WI/West-Allis/2449-S-68th-St-53219/home/90337116,METROMLS,1670156,N,Y,42.99993,-87.997795
PAST SALE,December-13-2019,Multi-Family (2-4 Unit),7339 W Fernwood Cir,Milwaukee,WI,53219,253000,,,Milwaukee,3055,9583,1958,42,83,,Sold,,,http://www.redfin.com/WI/Milwaukee/7339-W-Fernwood-Cir-53219/home/90241571,METROMLS,1655543,N,Y,42.9864473,-88.0039448
PAST SALE,December-17-2019,Multi-Family (2-4 Unit),10421 W Fond Du Lac Ave,Milwaukee,WI,53224,176000,4,3,Milwaukee,2348,31363,1930,38,75,,Sold,,,http://www.redfin.com/WI/Milwaukee/10421-W-Fond-Du-Lac-Ave-53224/home/58078058,METROMLS,1665337,N,Y,43.1409396,-88.0424028
PAST SALE,October-9-2019,Multi-Family (5+ Unit),8008 W Becher St,West Allis,WI,53219,382500,,,West Allis,,6969,1947,107,,,Sold,,,http://www.redfin.com/WI/West-Allis/8008-W-Becher-St-53219/home/167100497,METROMLS,1641468,N,Y,43.0065144,-88.0130966
PAST SALE,January-8-2020,Multi-Family (2-4 Unit),2055 S 80th St #2057,Milwaukee,WI,53219,127500,4,2,West Allis,2130,5227,1974,16,60,,Sold,,,http://www.redfin.com/WI/West-Allis/2055-S-80th-St-53219/unit-2057/home/168652795,METROMLS,1653604,N,Y,43.0069526,-88.0133742
PAST SALE,,Multi-Family (2-4 Unit),3255 S Springfield Ave,Milwaukee,WI,53207,337000,4,2,,2137,4800,1929,,158,,,,,http://www.redfin.com/WI/Milwaukee/3255-S-Springfield-Ave-53207/home/90378230,,,N,Y,42.9851763,-87.8835497
PAST SALE,September-11-2019,Multi-Family (2-4 Unit),1728 E Bennett Ave,Milwaukee,WI,53207,200000,3,2,Milwaukee,1634,3484,1918,135,122,,Sold,,,http://www.redfin.com/WI/Milwaukee/1728-E-Bennett-Ave-53207/home/90374873,METROMLS,1650899,N,Y,42.9893246,-87.8878431
PAST SALE,,Multi-Family (2-4 Unit),4168 N 92nd St Unit A,Milwaukee,WI,53222,125000,5,2,,1819,8400,1890,,69,,,,,http://www.redfin.com/WI/Milwaukee/4168-N-92nd-St-53222/unit-A/home/90352479,,,N,Y,43.093077,-88.027249
PAST SALE,October-1-2019,Multi-Family (2-4 Unit),2237 S 5th Pl,Milwaukee,WI,53207,45000,6,2,Milwaukee,2016,3049,1915,115,22,,Sold,,,http://www.redfin.com/WI/Milwaukee/2237-S-5th-Pl-53207/home/90234186,METROMLS,1655844,N,Y,43.003789,-87.918098
PAST SALE,,Multi-Family (2-4 Unit),4272 W Alvina Ave,Greenfield,WI,53221,301000,6,3,,,9148,,,,,,,,http://www.redfin.com/WI/Greenfield/4272-W-Alvina-Ave-53221/home/90264766,,,N,Y,42.931449,-87.968846
PAST SALE,,Multi-Family (2-4 Unit),1711 W Bolivar Ave,Milwaukee,WI,53221,265000,6,2,,2374,6480,1959,,112,,,,,http://www.redfin.com/WI/Milwaukee/1711-W-Bolivar-Ave-53221/home/90250214,,,N,Y,42.966294,-87.9358998
PAST SALE,,Multi-Family (2-4 Unit),4961 S 14th St,Milwaukee,WI,53221,175000,6,2,,2076,5900,1960,,84,,,,,http://www.redfin.com/WI/Milwaukee/4961-S-14th-St-53221/home/90381528,,,N,Y,42.9542622,-87.9312197
PAST SALE,August-14-2019,Multi-Family (2-4 Unit),1717 W Bolivar Ave,Milwaukee,WI,53221,200000,5,2,Milwaukee,2338,6534,1960,163,86,,Sold,,,http://www.redfin.com/WI/Milwaukee/1717-W-Bolivar-Ave-53221/home/58073276,METROMLS,1645955,N,Y,42.9663343,-87.9361269
PAST SALE,August-8-2019,Multi-Family (2-4 Unit),3625 S Austin St Unit 3625A,Milwaukee,WI,53207,215000,4,2,Milwaukee,1965,4791,1940,169,109,,Sold,,,http://www.redfin.com/WI/Milwaukee/3625-S-Austin-St-53207/unit-3625A/home/167151137,METROMLS,1645704,N,Y,42.9786064,-87.9079277
PAST SALE,August-19-2019,Multi-Family (2-4 Unit),2752 S Adams Unit Ave,Milwaukee,WI,53207,246000,3,2,Milwaukee,1840,4356,1924,158,134,,Sold,,,http://www.redfin.com/WI/Milwaukee/2752-S-Adams-Ave-53207/home/90238633,METROMLS,1645046,N,Y,42.994434,-87.9025433
PAST SALE,August-15-2019,Multi-Family (2-4 Unit),2829 S Herman St #2831,Milwaukee,WI,53207,245000,4,2,Milwaukee,2304,3920,1908,162,106,,Sold,,,http://www.redfin.com/WI/Milwaukee/2829-S-Herman-St-53207/unit-2831/home/90375020,METROMLS,1646577,N,Y,42.9930485,-87.8959148
PAST SALE,,Multi-Family (2-4 Unit),2562 S 68th St,Milwaukee,WI,53219,59000,3,2,,1123,4725,1928,,53,,,,,http://www.redfin.com/WI/Milwaukee/2562-S-68th-St-53219/home/90236143,,,N,Y,42.997821,-87.997172
PAST SALE,,Multi-Family (2-4 Unit),313 E Smith St,Milwaukee,WI,53207,75000,3,2,,1692,4050,1889,,44,,,,,http://www.redfin.com/WI/Milwaukee/313-E-Smith-St-53207/home/90237231,,,N,Y,43.0008951,-87.9064871
PAST SALE,,Multi-Family (2-4 Unit),10237 W Kiehnau Ave,Milwaukee,WI,53224,123500,6,3,,2785,9375,1969,,44,,,,,http://www.redfin.com/WI/Milwaukee/10237-W-Kiehnau-Ave-53224/home/58060424,,,N,Y,43.1362139,-88.0403856
PAST SALE,,Multi-Family (2-4 Unit),3658 S 35th St,Milwaukee,WI,53221,153000,4,2,,2284,4800,1926,,67,,,,,http://www.redfin.com/WI/Milwaukee/3658-S-35th-St-53221/home/90379402,,,N,Y,42.9781198,-87.9578891
PAST SALE,October-10-2019,Multi-Family (2-4 Unit),3022 S 47th St,Milwaukee,WI,53219,190000,3,2,Milwaukee,1887,5227,1929,106,101,,Sold,,,http://www.redfin.com/WI/Milwaukee/3022-S-47th-St-53219/home/58069634,METROMLS,1657010,N,Y,42.9896557,-87.9725471
PAST SALE,,Multi-Family (2-4 Unit),4275 S 22nd St,Milwaukee,WI,53221,215000,5,2,,2079,7673,1973,,103,,,,,http://www.redfin.com/WI/Milwaukee/4275-S-22nd-St-53221/home/90380573,,,N,Y,42.967227,-87.941676
PAST SALE,,Multi-Family (2-4 Unit),4612 S Howell Ave,Milwaukee,WI,53207,158000,4,2,,1497,5217,1916,,106,,,,,http://www.redfin.com/WI/Milwaukee/4612-S-Howell-Ave-53207/home/90249567,,,N,Y,42.960583,-87.909225
PAST SALE,October-30-2019,Multi-Family (2-4 Unit),3225 S Lenox St,Milwaukee,WI,53207,275000,4,2,Milwaukee,2035,4791,1942,86,135,,Sold,,,http://www.redfin.com/WI/Milwaukee/3225-S-Lenox-St-53207/home/90243775,METROMLS,1660121,N,Y,42.9859129,-87.8984739
PAST SALE,November-14-2019,Multi-Family (2-4 Unit),2233 S Woodward St,Milwaukee,WI,53207,170000,6,3,Milwaukee,2082,6098,1900,71,82,,Sold,,,http://www.redfin.com/WI/Milwaukee/2233-S-Woodward-St-53207/unit-A/home/58061587,METROMLS,1662232,N,Y,43.0039276,-87.9007419
PAST SALE,,Multi-Family (2-4 Unit),3770 S 5th St,Milwaukee,WI,53207,159800,3,2,,1417,5900,1950,,113,,,,,http://www.redfin.com/WI/Milwaukee/3770-S-5th-St-53207/home/57849869,,,N,Y,42.9758221,-87.9166448
PAST SALE,,Multi-Family (2-4 Unit),4052 N 100th St Unit A,Milwaukee,WI,53222,111000,4,2,,1666,5300,1955,,67,,,,,http://www.redfin.com/WI/Milwaukee/4052-N-100th-St-53222/unit-A/home/90352643,,,N,Y,43.0909806,-88.0373976
PAST SALE,November-25-2019,Multi-Family (2-4 Unit),8549 N 106th St #8551,Milwaukee,WI,53224,126000,6,2,Milwaukee,2423,7840,1970,60,52,,Sold,,,http://www.redfin.com/WI/Milwaukee/8549-N-106th-St-53224/unit-8551/home/169652238,METROMLS,1666830,N,Y,43.173089,-88.043205
PAST SALE,,Multi-Family (2-4 Unit),3260 N 81st St,Milwaukee,WI,53222,115000,4,2,,2047,5355,1949,,56,,,,,http://www.redfin.com/WI/Milwaukee/3260-N-81st-St-53222/home/90216983,,,N,Y,43.0785142,-88.0131564
PAST SALE,,Multi-Family (2-4 Unit),3728 N 88th St,Milwaukee,WI,53222,107300,4,2,,1621,5200,1952,,66,,,,,http://www.redfin.com/WI/Milwaukee/3728-N-88th-St-53222/home/58065191,,,N,Y,43.0849623,-88.0223023
PAST SALE,July-31-2019,Multi-Family (2-4 Unit),2040 S 74th St,West Allis,WI,53219,181000,4,1,Milwaukee,1634,4356,1928,177,111,,Sold,,,http://www.redfin.com/WI/West-Allis/2040-S-74th-St-53219/home/57956493,METROMLS,1644849,N,Y,43.0072164,-88.0047174
PAST SALE,September-20-2019,Multi-Family (2-4 Unit),2064 S 71st St #2066,West Allis,WI,53219,190000,6,2,Milwaukee,1889,3484,1921,126,101,,Sold,,,http://www.redfin.com/WI/West-Allis/2064-S-71st-St-53219/unit-2066/home/168098730,METROMLS,1651263,N,Y,43.006742,-88.001161
PAST SALE,October-18-2019,Multi-Family (2-4 Unit),2117 S 65th St #2119,West Allis,WI,53219,159250,4,2,West Allis,1535,4791,1928,98,104,,Sold,,,http://www.redfin.com/WI/West-Allis/2117-S-65th-St-53219/unit-2119/home/167085429,METROMLS,1642332,N,Y,43.0060388,-87.9935456
PAST SALE,October-23-2019,Multi-Family (2-4 Unit),6017 W Burnham St #6019,West Allis,WI,53219,75000,5,2,West Allis,1730,2613,1900,93,43,,Sold,,,http://www.redfin.com/WI/West-Allis/6017-W-Burnham-St-53219/unit-6019/home/148361533,METROMLS,1614637,N,Y,43.0100071,-87.9880801
PAST SALE,October-25-2019,Multi-Family (2-4 Unit),2165 S 75th St #2167,West Allis,WI,53219,198000,4,2,West Allis,1855,3484,1996,91,107,,Sold,,,http://www.redfin.com/WI/West-Allis/2165-S-75th-St-53219/unit-2167/home/168596192,METROMLS,1652579,N,Y,43.0049306,-88.006429
PAST SALE,,Other,2112 S 61st St,West Allis,WI,53219,162500,,,,,4312,,,,,,,,http://www.redfin.com/WI/West-Allis/2112-S-61st-St-53219/home/58072311,,,N,Y,43.006193,-87.9885627
PAST SALE,October-18-2019,Multi-Family (2-4 Unit),2754 S Greeley St,Milwaukee,WI,53207,130000,5,2,Milwaukee,2365,3484,1898,98,55,,Sold,,,http://www.redfin.com/WI/Milwaukee/2754-S-Greeley-St-53207/home/58078213,METROMLS,1658201,N,Y,42.9939834,-87.9090581
PAST SALE,October-11-2019,Multi-Family (2-4 Unit),3136 S Quincy Ave #3140,Milwaukee,WI,53207,243000,4,2,Milwaukee,2124,7405,1927,105,114,,Sold,,,http://www.redfin.com/WI/Milwaukee/3136-S-Quincy-Ave-53207/unit-3140/home/90317756,METROMLS,1656123,N,Y,42.9873542,-87.9013714
PAST SALE,December-13-2019,Multi-Family (2-4 Unit),4033 S 2nd St Unit 4033A,Milwaukee,WI,53207,177500,3,2,Milwaukee,1981,4791,1958,42,90,,Sold,,,http://www.redfin.com/WI/Milwaukee/4033-S-2nd-St-53207/unit-4033A/home/168729576,METROMLS,1654195,N,Y,42.9712089,-87.9135413
PAST SALE,December-17-2019,Multi-Family (2-4 Unit),2137 S Aldrich St,Milwaukee,WI,53207,280000,4,3,Milwaukee,1901,3049,1880,38,147,,Sold,,,http://www.redfin.com/WI/Milwaukee/2137-S-Aldrich-St-53207/home/90371089,METROMLS,1663936,N,Y,43.0048138,-87.8994005
PAST SALE,January-17-2020,Multi-Family (2-4 Unit),453 E Lincoln Ave,Milwaukee,WI,53207,295900,4,2,Milwaukee,2254,5662,1898,7,131,,Sold,,,http://www.redfin.com/WI/Milwaukee/453-E-Lincoln-Ave-53207/home/90374357,METROMLS,1666733,N,Y,43.0026813,-87.9031565
PAST SALE,September-12-2019,Multi-Family (2-4 Unit),5642 S Marilyn St,Milwaukee,WI,53221,293500,,,Milwaukee,3582,9583,1960,134,82,,Sold,,,http://www.redfin.com/WI/Milwaukee/5642-S-Marilyn-St-53221/home/90381974,METROMLS,1644895,N,Y,42.9422069,-87.953797
PAST SALE,August-2-2019,Multi-Family (2-4 Unit),3412 S 76th St #3414,Milwaukee,WI,53219,257500,5,3,Milwaukee,3183,7405,1957,175,81,,Sold,,,http://www.redfin.com/WI/Milwaukee/3412-S-76th-St-53219/unit-3414/home/104460989,METROMLS,1639609,N,Y,42.9824227,-88.0072788
PAST SALE,,Multi-Family (2-4 Unit),3412 S 76th St,Milwaukee,WI,53219,257500,5,3,,2252,7320,1957,,114,,,,,http://www.redfin.com/WI/Milwaukee/3412-S-76th-St-53219/home/90319834,,,N,Y,42.9824227,-88.0072788
PAST SALE,,Multi-Family (2-4 Unit),4918 S 27th St,Milwaukee,WI,53221,170000,5,3,,2589,8280,1975,,66,,,,,http://www.redfin.com/WI/Milwaukee/4918-S-27th-St-53221/home/90249480,,,N,Y,42.9552563,-87.9482994
PAST SALE,,Multi-Family (2-4 Unit),2514 W Leroy Ave,Milwaukee,WI,53221,210000,5,2.5,,2614,9758,1985,,80,,,,,http://www.redfin.com/WI/Milwaukee/2514-W-Leroy-Ave-53221/home/58072384,,,N,Y,42.968271,-87.946343
PAST SALE,December-20-2019,Multi-Family (2-4 Unit),2916 S 61st St #2918,Milwaukee,WI,53219,189900,6,2,Milwaukee,1948,6098,1956,35,97,,Sold,,,http://www.redfin.com/WI/Milwaukee/2916-S-61st-St-53219/unit-2918/home/62381036,METROMLS,1665902,N,Y,42.9916579,-87.9887409
PAST SALE,January-21-2020,Multi-Family (5+ Unit),3020 W Fardale Ave,Milwaukee,WI,53221,440000,,,Milwaukee,4950,10454,1961,3,89,,Sold,,,http://www.redfin.com/WI/Milwaukee/3020-W-Fardale-Ave-53221/home/58074064,METROMLS,1664319,N,Y,42.977147,-87.9525537
