,SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,down_payment,loan_amount,mortgage_payment,property_tax,insurance_payment,RegionName,rent_per_sqft,rent,vacancy,maintenance,capex,property_management,water,electricity,garbage,monthly_cashflow,coc_return
817,MLS Listing,,Multi-Family (2-4 Unit),2412 N 7th St,Milwaukee,WI,53212,54900,6.0,2.0,Milwaukee,2288.0,6098,1904,2,24.0,,Active,,,http://www.redfin.com/WI/Milwaukee/2412-N-7th-St-53212/home/90223528,METROMLS,1673799,N,Y,43.0624833,-87.91952579999999,13725.0,41175.0,-206.4260303738534,-88.61775,-20.5875,53212.0,0.9928571429999999,2271.657143184,-227.16571431839998,-227.16571431839998,-227.16571431839998,-227.16571431839998,-100,0,-100,847.3630055365466,0.7408638299773085
818,MLS Listing,,Multi-Family (2-4 Unit),2412 N 7th St,Milwaukee,WI,53212,54900,6.0,2.0,Milwaukee,2288.0,6098,1904,2,24.0,,Active,,,http://www.redfin.com/WI/Milwaukee/2412-N-7th-St-53212/home/90223528,METROMLS,1673799,N,Y,43.0624833,-87.91952579999999,13725.0,41175.0,-206.4260303738534,-88.61775,-20.5875,53212.0,1.0,2288.0,-228.8,-228.8,-228.8,-228.8,-100,0,-100,857.1687196261469,0.7494371319135711
819,MLS Listing,,Multi-Family (2-4 Unit),2412 N 7th St,Milwaukee,WI,53212,54900,6.0,2.0,Milwaukee,2288.0,6098,1904,2,24.0,,Active,,,http://www.redfin.com/WI/Milwaukee/2412-N-7th-St-53212/home/90223528,METROMLS,1673799,N,Y,43.0624833,-87.91952579999999,13725.0,41175.0,-206.4260303738534,-88.61775,-20.5875,53212.0,0.952991453,2180.444444464,-218.0444444464,-218.0444444464,-218.0444444464,-218.0444444464,-100,0,-100,792.6353863045462,0.6930145454028819
820,MLS Listing,,Multi-Family (2-4 Unit),2412 N 7th St,Milwaukee,WI,53212,54900,6.0,2.0,Milwaukee,2288.0,6098,1904,2,24.0,,Active,,,http://www.redfin.com/WI/Milwaukee/2412-N-7th-St-53212/home/90223528,METROMLS,1673799,N,Y,43.0624833,-87.91952579999999,13725.0,41175.0,-206.4260303738534,-88.61775,-20.5875,53212.0,0.909375,2080.65,-208.06500000000003,-208.06500000000003,-208.06500000000003,-208.06500000000003,-100,0,-100,732.7587196261466,0.6406633614217675
822,MLS Listing,,Multi-Family (2-4 Unit),2412 N 7th St,Milwaukee,WI,53212,54900,6.0,2.0,Milwaukee,2288.0,6098,1904,2,24.0,,Active,,,http://www.redfin.com/WI/Milwaukee/2412-N-7th-St-53212/home/90223528,METROMLS,1673799,N,Y,43.0624833,-87.91952579999999,13725.0,41175.0,-206.4260303738534,-88.61775,-20.5875,53212.0,0.926666667,2120.213334096,-212.0213334096,-212.0213334096,-212.0213334096,-212.0213334096,-100,0,-100,756.4967200837468,0.6614178973409808
823,MLS Listing,,Multi-Family (2-4 Unit),2412 N 7th St,Milwaukee,WI,53212,54900,6.0,2.0,Milwaukee,2288.0,6098,1904,2,24.0,,Active,,,http://www.redfin.com/WI/Milwaukee/2412-N-7th-St-53212/home/90223528,METROMLS,1673799,N,Y,43.0624833,-87.91952579999999,13725.0,41175.0,-206.4260303738534,-88.61775,-20.5875,53212.0,0.926523517,2119.885806896,-211.98858068959998,-211.98858068959998,-211.98858068959998,-211.98858068959998,-100,0,-100,756.3002037637466,0.6612460797934396
824,MLS Listing,,Multi-Family (2-4 Unit),2412 N 7th St,Milwaukee,WI,53212,54900,6.0,2.0,Milwaukee,2288.0,6098,1904,2,24.0,,Active,,,http://www.redfin.com/WI/Milwaukee/2412-N-7th-St-53212/home/90223528,METROMLS,1673799,N,Y,43.0624833,-87.91952579999999,13725.0,41175.0,-206.4260303738534,-88.61775,-20.5875,53212.0,0.9,2059.2000000000003,-205.92000000000004,-205.92000000000004,-205.92000000000004,-205.92000000000004,-100,0,-100,719.8887196261467,0.6294109024053741
825,MLS Listing,,Multi-Family (2-4 Unit),2412 N 7th St,Milwaukee,WI,53212,54900,6.0,2.0,Milwaukee,2288.0,6098,1904,2,24.0,,Active,,,http://www.redfin.com/WI/Milwaukee/2412-N-7th-St-53212/home/90223528,METROMLS,1673799,N,Y,43.0624833,-87.91952579999999,13725.0,41175.0,-206.4260303738534,-88.61775,-20.5875,53212.0,0.8517350159999999,1948.7697166079997,-194.8769716608,-194.8769716608,-194.8769716608,-194.8769716608,-100,0,-100,653.6305495909468,0.5714802619374397
827,MLS Listing,,Multi-Family (2-4 Unit),2412 N 7th St,Milwaukee,WI,53212,54900,6.0,2.0,Milwaukee,2288.0,6098,1904,2,24.0,,Active,,,http://www.redfin.com/WI/Milwaukee/2412-N-7th-St-53212/home/90223528,METROMLS,1673799,N,Y,43.0624833,-87.91952579999999,13725.0,41175.0,-206.4260303738534,-88.61775,-20.5875,53212.0,0.9375,2145.0,-214.5,-214.5,-214.5,-214.5,-100,0,-100,771.3687196261467,0.674420738470948
828,MLS Listing,,Multi-Family (2-4 Unit),2412 N 7th St,Milwaukee,WI,53212,54900,6.0,2.0,Milwaukee,2288.0,6098,1904,2,24.0,,Active,,,http://www.redfin.com/WI/Milwaukee/2412-N-7th-St-53212/home/90223528,METROMLS,1673799,N,Y,43.0624833,-87.91952579999999,13725.0,41175.0,-206.4260303738534,-88.61775,-20.5875,53212.0,0.9285714290000001,2124.571429552,-212.45714295520003,-212.45714295520003,-212.45714295520003,-212.45714295520003,-100,0,-100,759.111577357347,0.6637041113506859
